stop_id,stop_code,stop_descr,stop_desr_matrix,stop_street,stoptyp_code,dimos,perioxi,stop_url
3,10174,# Α/Σ ΡΕΝΤΗ,A/S RENTH,,ΑΜΑΞΟΣΤΑΣΙΟ,ΝΙΚΑΙΑΣ - ΑΓΙΟΥ ΙΩΑΝΝΗ ΡΕΝΤΗ,Δ. ΕΝ.  ΑΓΙΟΥ ΙΩΑΝΝΟΥ ΡΕΝΤΗ,http://telematics.oasa.gr/#stationInfo_10174
18,10175,ΠΛ. ΚΑΝΙΓΓΟΣ,PL. KANNIGOS,,ΤΕΡΜΑΤΙΚΟΣ ΣΤΑΘΜΟΣ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_10175
19,10176,ΠΛ. ΓΚΥΖΗ,PL. GYZH,,ΤΕΡΜΑΤΙΚΟΣ ΣΤΑΘΜΟΣ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_10176
20,10177,ΑΝΩ ΚΥΨΕΛΗ,ANO KYPSELH,,ΤΕΡΜΑΤΙΚΟΣ ΣΤΑΘΜΟΣ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_10177
21,10178,ΠΕΤΡΑΛΩΝΑ ,PETRALONA,,ΤΕΡΜΑΤΙΚΟΣ ΣΤΑΘΜΟΣ,ΜΟΣΧΑΤΟΥ - ΤΑΥΡΟΥ,Δ. ΕΝ.  ΤΑΥΡΟΥ,http://telematics.oasa.gr/#stationInfo_10178
22,10179,ΙΠΠΟΚΡΑΤΟΥΣ,IPPOKRATOYS,,ΤΕΡΜΑΤΙΚΟΣ ΣΤΑΘΜΟΣ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_10179
23,10180,ΠΡΟΦΗΤΗ ΔΑΝΙΗΛ,PROFHTH DANIHL,,ΤΕΡΜΑΤΙΚΟΣ ΣΤΑΘΜΟΣ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_10180
24,10181,ΒΟΤΑΝΙΚΟΣ,BOTANIKOS,,ΤΕΡΜΑΤΙΚΟΣ ΣΤΑΘΜΟΣ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_10181
Α6,10182,# Α/Σ ΕΛΛΗΝΙΚΟΥ,A/S ELLHNIKOY,,ΑΜΑΞΟΣΤΑΣΙΟ,ΕΛΛΗΝΙΚΟΥ - ΑΡΓΥΡΟΥΠΟΛΗΣ,Δ. ΕΝ.  ΕΛΛΗΝΙΚΟΥ,http://telematics.oasa.gr/#stationInfo_10182
25,10183,ΠΕΙΡΑΙΑΣ,PEIRAIAS,,ΤΕΡΜΑΤΙΚΟΣ ΣΤΑΘΜΟΣ,ΠΕΙΡΑΙΩΣ,Δ.  ΠΕΙΡΑΙΩΣ,http://telematics.oasa.gr/#stationInfo_10183
26,10184,ΟΜΟΝΟΙΑΣ,OMONOIAS,,ΤΕΡΜΑΤΙΚΟΣ ΣΤΑΘΜΟΣ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_10184
Α7,10185,# Α/Σ Ν. ΦΙΛΑΔΕΛΦΕΙΑΣ,A/S N. FILADELFEIAS,,ΑΜΑΞΟΣΤΑΣΙΟ,ΦΙΛΑΔΕΛΦΕΙΑΣ - ΧΑΛΚΗΔΟΝΟΣ,Δ. ΕΝ.  ΝΕΑΣ ΦΙΛΑΔΕΛΦΕΙΑΣ,http://telematics.oasa.gr/#stationInfo_10185
27,10186,Ν. ΚΥΨΕΛΗ,N. KYPSELH,,ΤΕΡΜΑΤΙΚΟΣ ΣΤΑΘΜΟΣ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_10186
28,10187,ΜΑΡΑΣΛΕΙΟΣ,MARASLEIOS,,ΤΕΡΜΑΤΙΚΟΣ ΣΤΑΘΜΟΣ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_10187
29,10188,ΠΕΡΙΣΣΟΣ,PERISSOS,,ΤΕΡΜΑΤΙΚΟΣ ΣΤΑΘΜΟΣ,ΓΑΛΑΤΣΙΟΥ,Δ.  ΓΑΛΑΤΣΙΟΥ,http://telematics.oasa.gr/#stationInfo_10188
30,10189,ΚΑΜΑΤΕΡΟ,KAMATERO,,ΤΕΡΜΑΤΙΚΟΣ ΣΤΑΘΜΟΣ,ΑΓΙΩΝ ΑΝΑΡΓΥΡΩΝ - ΚΑΜΑΤΕΡΟΥ,Δ. ΕΝ.  ΚΑΜΑΤΕΡΟΥ,http://telematics.oasa.gr/#stationInfo_10189
31,10190,ΛΟΦΟΣ ΣΚΟΥΖΕ,LOFOS SKOYZE,,ΤΕΡΜΑΤΙΚΟΣ ΣΤΑΘΜΟΣ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_10190
32,10191,ΜΟΥΣΕΙΟ,MOYSEIO,,ΤΕΡΜΑΤΙΚΟΣ ΣΤΑΘΜΟΣ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_10191
33,10192,ΜΑΝΔΡΑ,MANDRA,,ΤΕΡΜΑΤΙΚΟΣ ΣΤΑΘΜΟΣ,ΜΑΝΔΡΑΣ - ΕΙΔΥΛΛΙΑΣ,Δ. ΕΝ.  ΜΑΝΔΡΑΣ,http://telematics.oasa.gr/#stationInfo_10192
34,10193,ΨΑΡΙ,PSARI,,ΤΕΡΜΑΤΙΚΟΣ ΣΤΑΘΜΟΣ,ΑΣΠΡΟΠΥΡΓΟΥ,Δ.  ΑΣΠΡΟΠΥΡΓΟΥ,http://telematics.oasa.gr/#stationInfo_10193
35,10194,ΛΟΦΟΣ ΚΥΡΙΛΛΟΥ,LOFOS KYRILLOY,,ΤΕΡΜΑΤΙΚΟΣ ΣΤΑΘΜΟΣ,ΑΣΠΡΟΠΥΡΓΟΥ,Δ.  ΑΣΠΡΟΠΥΡΓΟΥ,http://telematics.oasa.gr/#stationInfo_10194
Α8,10195,# Α/Σ ΑΝΘΟΥΣΑΣ,A/S ANTHOYSAS,,ΑΜΑΞΟΣΤΑΣΙΟ,ΠΑΛΛΗΝΗΣ,Δ. ΕΝ.  ΑΝΘΟΥΣΑΣ,http://telematics.oasa.gr/#stationInfo_10195
36,10202,ΕΛΛΗΝΟΡΩΣΩΝ,ELLHNOROSON,,ΤΕΡΜΑΤΙΚΟΣ ΣΤΑΘΜΟΣ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_10202
37,10203,ΠΟΛΥΤΕΧΝΕΙΟ,POLYTEXNEIO,,ΤΕΡΜΑΤΙΚΟΣ ΣΤΑΘΜΟΣ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_10203
38,10204,ΜΑΡΟΥΣΙ,MAROYSI,,ΤΕΡΜΑΤΙΚΟΣ ΣΤΑΘΜΟΣ,ΑΜΑΡΟΥΣΙΟΥ,Δ.  ΑΜΑΡΟΥΣΙΟΥ,http://telematics.oasa.gr/#stationInfo_10204
39,10205,ΑΜΑΞΟΣΤΑΣΙΟ (ΑΠΟΒΙΒΑΣΗ),AMAXOSTASIO,,ΤΕΡΜΑΤΙΚΟΣ ΣΤΑΘΜΟΣ,ΦΥΛΗΣ,Δ. ΕΝ.  ΑΝΩ ΛΙΟΣΙΩΝ,http://telematics.oasa.gr/#stationInfo_10205
40,10206,ΧΡΥΣΟΥΠΟΛΗ ,XRYSOYPOLH,,ΤΕΡΜΑΤΙΚΟΣ ΣΤΑΘΜΟΣ,ΠΕΡΙΣΤΕΡΙΟΥ,Δ.  ΠΕΡΙΣΤΕΡΙΟΥ,http://telematics.oasa.gr/#stationInfo_10206
41,10207,ΣΤ. ΚΗΦΙΣΙΑΣ,ST. KHFISIAS,,ΤΕΡΜΑΤΙΚΟΣ ΣΤΑΘΜΟΣ,ΚΗΦΙΣΙΑΣ,Δ. ΕΝ.  ΚΗΦΙΣΙΑΣ,http://telematics.oasa.gr/#stationInfo_10207
42,10208,Ν. ΕΡΥΘΡΑΙΑ,N. ERYTHREA,,ΤΕΡΜΑΤΙΚΟΣ ΣΤΑΘΜΟΣ,ΚΗΦΙΣΙΑΣ,Δ. ΕΝ.  ΚΗΦΙΣΙΑΣ,http://telematics.oasa.gr/#stationInfo_10208
43,10209,ΚΗΠΟΥΠΟΛΗ,KHPOYPOLH,,ΤΕΡΜΑΤΙΚΟΣ ΣΤΑΘΜΟΣ,ΠΕΤΡΟΥΠΟΛΕΩΣ,Δ.  ΠΕΤΡΟΥΠΟΛΗΣ,http://telematics.oasa.gr/#stationInfo_10209
44,10210,ΑΝΑΚΑΣΑ,ANAKASA,,ΤΕΡΜΑΤΙΚΟΣ ΣΤΑΘΜΟΣ,ΑΓΙΩΝ ΑΝΑΡΓΥΡΩΝ - ΚΑΜΑΤΕΡΟΥ,Δ. ΕΝ.  ΑΓΙΩΝ ΑΝΑΡΓΥΡΩΝ,http://telematics.oasa.gr/#stationInfo_10210
45,10211,ΠΛ. ΒΑΘΗ,PL. BATHI,,ΤΕΡΜΑΤΙΚΟΣ ΣΤΑΘΜΟΣ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_10211
46,10212,ΠΕΤΡΟΥΠΟΛΗ,PETROYPOLH,,ΤΕΡΜΑΤΙΚΟΣ ΣΤΑΘΜΟΣ,ΠΕΤΡΟΥΠΟΛΕΩΣ,Δ.  ΠΕΤΡΟΥΠΟΛΗΣ,http://telematics.oasa.gr/#stationInfo_10212
47,10213,ΣΤ.  ΛΑΡΙΣΗΣ,ST. LARISHS,,ΤΕΡΜΑΤΙΚΟΣ ΣΤΑΘΜΟΣ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_10213
48,10214,ΔΑΣΟΣ,DASOS,,ΤΕΡΜΑΤΙΚΟΣ ΣΤΑΘΜΟΣ,ΧΑΪΔΑΡΙΟΥ,Δ.  ΧΑΪΔΑΡΙΟΥ,http://telematics.oasa.gr/#stationInfo_10214
49,10215,ΑΓ.  ΑΝΑΡΓΥΡΟΙ,AG. ANARGYROI,,ΤΕΡΜΑΤΙΚΟΣ ΣΤΑΘΜΟΣ,ΑΓΙΩΝ ΑΝΑΡΓΥΡΩΝ - ΚΑΜΑΤΕΡΟΥ,Δ. ΕΝ.  ΑΓΙΩΝ ΑΝΑΡΓΥΡΩΝ,http://telematics.oasa.gr/#stationInfo_10215
50,10216,ΑΓ. ΒΑΡΒΑΡΑ,AG. BARBARA,,ΤΕΡΜΑΤΙΚΟΣ ΣΤΑΘΜΟΣ,ΑΙΓΑΛΕΩ,Δ.  ΑΙΓΑΛΕΩ,http://telematics.oasa.gr/#stationInfo_10216
52,10218,ΑΙΓΑΛΕΩ,AIGALEO,,ΤΕΡΜΑΤΙΚΟΣ ΣΤΑΘΜΟΣ,ΑΙΓΑΛΕΩ,Δ.  ΑΙΓΑΛΕΩ,http://telematics.oasa.gr/#stationInfo_10218
53,10219,ΑΝΘΟΥΠΟΛΗ,ANTHOYPOLH,,ΤΕΡΜΑΤΙΚΟΣ ΣΤΑΘΜΟΣ,ΠΕΡΙΣΤΕΡΙΟΥ,Δ.  ΠΕΡΙΣΤΕΡΙΟΥ,http://telematics.oasa.gr/#stationInfo_10219
54,10220,ΓΗΡΟΚΟΜΕΙΟ,GHROKOMEIO,,ΤΕΡΜΑΤΙΚΟΣ ΣΤΑΘΜΟΣ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_10220
55,10221,ΖΩΦΡΙΑ,ZOFRIA,,ΤΕΡΜΑΤΙΚΟΣ ΣΤΑΘΜΟΣ,ΦΥΛΗΣ,Δ. ΕΝ.  ΑΝΩ ΛΙΟΣΙΩΝ,http://telematics.oasa.gr/#stationInfo_10221
56,10222,ΧΑΛΚΟΚΟΝΔΥΛΗ,XALKOKONDYLH,,ΤΕΡΜΑΤΙΚΟΣ ΣΤΑΘΜΟΣ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_10222
57,10223,ΑΧΑΡΝΑΙ,AXARNAI,,ΤΕΡΜΑΤΙΚΟΣ ΣΤΑΘΜΟΣ,ΑΧΑΡΝΩΝ,Δ. ΕΝ.  ΑΧΑΡΝΩΝ,http://telematics.oasa.gr/#stationInfo_10223
58,10224,ΠΕΙΡΑΙΑΣ ΠΛ. ΚΑΡΑΪΣΚΑΚΗ,PEIRAIAS PL. KARAISKAKΗ,,ΤΕΡΜΑΤΙΚΟΣ ΣΤΑΘΜΟΣ,ΠΕΙΡΑΙΩΣ,Δ.  ΠΕΙΡΑΙΩΣ,http://telematics.oasa.gr/#stationInfo_10224
59,10225,ΔΑΣΟΣ Β,DASOS B,,ΤΕΡΜΑΤΙΚΟΣ ΣΤΑΘΜΟΣ,ΧΑΪΔΑΡΙΟΥ,Δ.  ΧΑΪΔΑΡΙΟΥ,http://telematics.oasa.gr/#stationInfo_10225
60,10226,ΠΕΙΡΑΙΑΣ,PEIRAIAS,,ΤΕΡΜΑΤΙΚΟΣ ΣΤΑΘΜΟΣ,ΠΕΙΡΑΙΩΣ,Δ.  ΠΕΙΡΑΙΩΣ,http://telematics.oasa.gr/#stationInfo_10226
61,10227,ΝΕΑΠΟΛΗ,NEAPOLH,,ΤΕΡΜΑΤΙΚΟΣ ΣΤΑΘΜΟΣ,ΝΙΚΑΙΑΣ - ΑΓΙΟΥ ΙΩΑΝΝΗ ΡΕΝΤΗ,Δ. ΕΝ.  ΝΙΚΑΙΑΣ,http://telematics.oasa.gr/#stationInfo_10227
62,10228,ΑΓ. ΑΝΤΩΝΙΟΣ Β,AG. ANTONIOS B,,ΤΕΡΜΑΤΙΚΟΣ ΣΤΑΘΜΟΣ,ΝΙΚΑΙΑΣ - ΑΓΙΟΥ ΙΩΑΝΝΗ ΡΕΝΤΗ,Δ. ΕΝ.  ΝΙΚΑΙΑΣ,http://telematics.oasa.gr/#stationInfo_10228
63,10229,ΠΕΙΡΑΙΑΣ (ΧΩΡΟΣ ΟΛΠ),PEIRAIAS,,ΤΕΡΜΑΤΙΚΟΣ ΣΤΑΘΜΟΣ,ΠΕΙΡΑΙΩΣ,Δ.  ΠΕΙΡΑΙΩΣ,http://telematics.oasa.gr/#stationInfo_10229
64,10230,ΧΑΙΔΑΡΙ,XAIDARI,,ΤΕΡΜΑΤΙΚΟΣ ΣΤΑΘΜΟΣ,ΧΑΪΔΑΡΙΟΥ,Δ.  ΧΑΪΔΑΡΙΟΥ,http://telematics.oasa.gr/#stationInfo_10230
66,10232,ΑΓ. ΒΑΡΒΑΡΑ - ΑΦΕΤΗΡΙΑ 830 ,AG. BARBARA - AFETHRIA 830,ΝΕΣΤΟΥ,ΤΕΡΜΑΤΙΚΟΣ ΣΤΑΘΜΟΣ,ΑΙΓΑΛΕΩ,Δ.  ΑΙΓΑΛΕΩ,http://telematics.oasa.gr/#stationInfo_10232
67,10233,ΦΥΛΗΣ,FYLHS,,ΤΕΡΜΑΤΙΚΟΣ ΣΤΑΘΜΟΣ,ΦΥΛΗΣ,Δ. ΕΝ.  ΦΥΛΗΣ,http://telematics.oasa.gr/#stationInfo_10233
68,10234,ΜΕΤΑΜΟΡΦΩΣΗ,METAMORFOSH,,ΤΕΡΜΑΤΙΚΟΣ ΣΤΑΘΜΟΣ,ΔΑΦΝΗΣ - ΥΜΗΤΤΟΥ,Δ. ΕΝ.  ΥΜΗΤΤΟΥ,http://telematics.oasa.gr/#stationInfo_10234
69,10261,ΑΝΩ ΓΛΥΦΑΔΑ,ANO GLYFADA,,ΤΕΡΜΑΤΙΚΟΣ ΣΤΑΘΜΟΣ,ΓΛΥΦΑΔΑΣ,Δ.  ΓΛΥΦΑΔΑΣ,http://telematics.oasa.gr/#stationInfo_10261
70,10262,ΠΑΝΕΠΙΣΤΗΜΙΟ ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,PANEPISTHMIO DYTIKHS ATTIKHS,,ΤΕΡΜΑΤΙΚΟΣ ΣΤΑΘΜΟΣ,ΑΙΓΑΛΕΩ,Δ.  ΑΙΓΑΛΕΩ,http://telematics.oasa.gr/#stationInfo_10262
71,10272,ΠΛ. ΠΛΑΤΑΝΟΥ,PL. PLATANOY,,ΤΕΡΜΑΤΙΚΟΣ ΣΤΑΘΜΟΣ,ΚΗΦΙΣΙΑΣ,Δ. ΕΝ.  ΚΗΦΙΣΙΑΣ,http://telematics.oasa.gr/#stationInfo_10272
72,10273,ΑΙΓΑΛΕΩ,AIGALEO,,ΤΕΡΜΑΤΙΚΟΣ ΣΤΑΘΜΟΣ,ΑΓΙΑΣ ΒΑΡΒΑΡΑΣ,Δ.  ΑΓΙΑΣ ΒΑΡΒΑΡΑΣ,http://telematics.oasa.gr/#stationInfo_10273
73,10274,ΔΑΦΝΗ,DAFNH,,ΤΕΡΜΑΤΙΚΟΣ ΣΤΑΘΜΟΣ,ΔΑΦΝΗΣ - ΥΜΗΤΤΟΥ,Δ. ΕΝ.  ΔΑΦΝΗΣ,http://telematics.oasa.gr/#stationInfo_10274
74,10275,ΑΤΤΙΚΟ ΝΟΣΟΚΟΜΕΙΟ,ATTIKO NOSOKOMEIO,,ΤΕΡΜΑΤΙΚΟΣ ΣΤΑΘΜΟΣ,ΧΑΪΔΑΡΙΟΥ,Δ.  ΧΑΪΔΑΡΙΟΥ,http://telematics.oasa.gr/#stationInfo_10275
75,10276,ΝΙΚΑΙΑ,NIKAIA,,ΤΕΡΜΑΤΙΚΟΣ ΣΤΑΘΜΟΣ,ΝΙΚΑΙΑΣ - ΑΓΙΟΥ ΙΩΑΝΝΗ ΡΕΝΤΗ,Δ. ΕΝ.  ΝΙΚΑΙΑΣ,http://telematics.oasa.gr/#stationInfo_10276
76,10277,ΠΕΙΡΑΙΑΣ ΔΡΑΠΕΤΣΩΝΑ Χ96,PEIRAIAS (GATE E 1),,ΤΕΡΜΑΤΙΚΟΣ ΣΤΑΘΜΟΣ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΔΡΑΠΕΤΣΩΝΑΣ,http://telematics.oasa.gr/#stationInfo_10277
77,10278,ΠΕΡΑΜΑ,PERAMA,,ΤΕΡΜΑΤΙΚΟΣ ΣΤΑΘΜΟΣ,ΠΕΡΑΜΑΤΟΣ,Δ.  ΠΕΡΑΜΑΤΟΣ,http://telematics.oasa.gr/#stationInfo_10278
78,10279,ΝΕΚΡ. ΣΧΙΣΤΟΥ,NEKR. SXISTOY,,ΤΕΡΜΑΤΙΚΟΣ ΣΤΑΘΜΟΣ,ΠΕΡΑΜΑΤΟΣ,Δ.  ΠΕΡΑΜΑΤΟΣ,http://telematics.oasa.gr/#stationInfo_10279
79,10280,ΚΕΡΑΤΣΙΝΙ,KERATSINI,,ΤΕΡΜΑΤΙΚΟΣ ΣΤΑΘΜΟΣ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_10280
80,10281,ΠΕΙΡΑΙΑΣ,PEIRAIAS,,ΤΕΡΜΑΤΙΚΟΣ ΣΤΑΘΜΟΣ,ΠΕΙΡΑΙΩΣ,Δ.  ΠΕΙΡΑΙΩΣ,http://telematics.oasa.gr/#stationInfo_10281
81,10282,ΑΓ. ΑΝΑΣΤΑΣΙΑ,AG. ANASTASIA,,ΤΕΡΜΑΤΙΚΟΣ ΣΤΑΘΜΟΣ,ΠΕΡΙΣΤΕΡΙΟΥ,Δ.  ΠΕΡΙΣΤΕΡΙΟΥ,http://telematics.oasa.gr/#stationInfo_10282
82,10283,ΣΤ. ΕΛΛΗΝΙΚΟ,ST. ELLHNIKO,,ΤΕΡΜΑΤΙΚΟΣ ΣΤΑΘΜΟΣ,ΕΛΛΗΝΙΚΟΥ - ΑΡΓΥΡΟΥΠΟΛΗΣ,Δ. ΕΝ.  ΕΛΛΗΝΙΚΟΥ,http://telematics.oasa.gr/#stationInfo_10283
83,10284,ΓΛΥΦΑΔΑ,GLYFADA,,ΤΕΡΜΑΤΙΚΟΣ ΣΤΑΘΜΟΣ,ΓΛΥΦΑΔΑΣ,Δ.  ΓΛΥΦΑΔΑΣ,http://telematics.oasa.gr/#stationInfo_10284
84,10285,ΣΤ. ΔΑΦΝΗ,ST. DAFNH,,ΤΕΡΜΑΤΙΚΟΣ ΣΤΑΘΜΟΣ,ΔΑΦΝΗΣ - ΥΜΗΤΤΟΥ,Δ. ΕΝ.  ΔΑΦΝΗΣ,http://telematics.oasa.gr/#stationInfo_10285
85,10286,ΑΝΩ ΗΛΙΟΥΠΟΛΗ,ANO HLIOYPOLH,,ΤΕΡΜΑΤΙΚΟΣ ΣΤΑΘΜΟΣ,ΗΛΙΟΥΠΟΛΕΩΣ,Δ.  ΗΛΙΟΥΠΟΛΗΣ,http://telematics.oasa.gr/#stationInfo_10286
86,10287,ΑΓ. ΜΑΡΙΝΑ,AG. MARINA,,ΤΕΡΜΑΤΙΚΟΣ ΣΤΑΘΜΟΣ,ΗΛΙΟΥΠΟΛΕΩΣ,Δ.  ΗΛΙΟΥΠΟΛΗΣ,http://telematics.oasa.gr/#stationInfo_10287
87,10288,ΣΤ. ΑΓ. ΔΗΜΗΤΡΙΟΣ,ST. AG. DHMHTRIOS,,ΤΕΡΜΑΤΙΚΟΣ ΣΤΑΘΜΟΣ,ΑΓΙΟΥ ΔΗΜΗΤΡΙΟΥ,Δ.  ΑΓΙΟΥ ΔΗΜΗΤΡΙΟΥ,http://telematics.oasa.gr/#stationInfo_10288
88,10289,ΚΑΡΕΑΣ,KAREAS,,ΤΕΡΜΑΤΙΚΟΣ ΣΤΑΘΜΟΣ,ΒΥΡΩΝΟΣ,Δ.  ΒΥΡΩΝΟΣ,http://telematics.oasa.gr/#stationInfo_10289
89,10290,ΤΕΡΨΙΘΕΑ,TERPSITHEA,,ΤΕΡΜΑΤΙΚΟΣ ΣΤΑΘΜΟΣ,ΓΛΥΦΑΔΑΣ,Δ.  ΓΛΥΦΑΔΑΣ,http://telematics.oasa.gr/#stationInfo_10290
90,10291,ΚΙΤΣΙ,KITSI,,ΤΕΡΜΑΤΙΚΟΣ ΣΤΑΘΜΟΣ,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,http://telematics.oasa.gr/#stationInfo_10291
91,10292,ΑΦΕΤΗΡΙΑ - ΣΙΝΑ,AFETHRIA - SINA,,ΤΕΡΜΑΤΙΚΟΣ ΣΤΑΘΜΟΣ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_10292
92,10293,ΑΓ. ΚΟΣΜΑΣ,AG. KOSMAS,,ΤΕΡΜΑΤΙΚΟΣ ΣΤΑΘΜΟΣ,ΕΛΛΗΝΙΚΟΥ - ΑΡΓΥΡΟΥΠΟΛΗΣ,Δ. ΕΝ.  ΕΛΛΗΝΙΚΟΥ,http://telematics.oasa.gr/#stationInfo_10293
93,10294,ΒΑΡΗ,BARH,,ΤΕΡΜΑΤΙΚΟΣ ΣΤΑΘΜΟΣ,ΒΑΡΗΣ - ΒΟΥΛΑΣ - ΒΟΥΛΙΑΓΜΕΝΗΣ,Δ. ΕΝ.  ΒΑΡΗΣ,http://telematics.oasa.gr/#stationInfo_10294
94,10295,ΓΟΥΔΗ,GOYDH,,ΤΕΡΜΑΤΙΚΟΣ ΣΤΑΘΜΟΣ,ΖΩΓΡΑΦΟΥ,Δ.  ΖΩΓΡΑΦΟΥ,http://telematics.oasa.gr/#stationInfo_10295
95,10296,ΤΑΥΡΟΣ,TAYROS,,ΤΕΡΜΑΤΙΚΟΣ ΣΤΑΘΜΟΣ,ΜΟΣΧΑΤΟΥ - ΤΑΥΡΟΥ,Δ. ΕΝ.  ΤΑΥΡΟΥ,http://telematics.oasa.gr/#stationInfo_10296
96,10297,ΑΝΩ ΓΑΛΑΤΣΙ,ANO GALATSI,,ΤΕΡΜΑΤΙΚΟΣ ΣΤΑΘΜΟΣ,ΓΑΛΑΤΣΙΟΥ,Δ.  ΓΑΛΑΤΣΙΟΥ,http://telematics.oasa.gr/#stationInfo_10297
000097,10298,ΠΟΛΥΓΩΝΟ,POLYGONO,,ΤΕΡΜΑΤΙΚΟΣ ΣΤΑΘΜΟΣ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_10298
000098,10299,ΓΛΥΦΑΔΑ,GLYFADA,,ΤΕΡΜΑΤΙΚΟΣ ΣΤΑΘΜΟΣ,ΓΛΥΦΑΔΑΣ,Δ.  ΓΛΥΦΑΔΑΣ,http://telematics.oasa.gr/#stationInfo_10299
000099,10300,ΑΧΑΡΝΑΙ,AXARNAI,,ΤΕΡΜΑΤΙΚΟΣ ΣΤΑΘΜΟΣ,ΑΧΑΡΝΩΝ,Δ. ΕΝ.  ΑΧΑΡΝΩΝ,http://telematics.oasa.gr/#stationInfo_10300
000100,10301,ΘΡΑΚΟΜΑΚΕΔΟΝΕΣ,THRAKOMAKEDONES,,ΤΕΡΜΑΤΙΚΟΣ ΣΤΑΘΜΟΣ,ΑΧΑΡΝΩΝ,Δ. ΕΝ.  ΘΡΑΚΟΜΑΚΕΔΟΝΩΝ,http://telematics.oasa.gr/#stationInfo_10301
000101,10302,ΑΝΩ ΓΛΥΦΑΔΑ,ANO GLYFADA,,ΤΕΡΜΑΤΙΚΟΣ ΣΤΑΘΜΟΣ,ΓΛΥΦΑΔΑΣ,Δ.  ΓΛΥΦΑΔΑΣ,http://telematics.oasa.gr/#stationInfo_10302
000102,10303,ΖΩΓΡΑΦΟΥ,ZOGRAFOY,,ΤΕΡΜΑΤΙΚΟΣ ΣΤΑΘΜΟΣ,ΖΩΓΡΑΦΟΥ,Δ.  ΖΩΓΡΑΦΟΥ,http://telematics.oasa.gr/#stationInfo_10303
000104,10304,ΕΛΛΗΝΙΚΟ,ELLHNIKO,,ΤΕΡΜΑΤΙΚΟΣ ΣΤΑΘΜΟΣ,ΓΛΥΦΑΔΑΣ,Δ.  ΓΛΥΦΑΔΑΣ,http://telematics.oasa.gr/#stationInfo_10304
000103,10305,ΑΛΙΜΟΣ,ALIMOS,,ΤΕΡΜΑΤΙΚΟΣ ΣΤΑΘΜΟΣ,ΑΛΙΜΟΥ,Δ.  ΑΛΙΜΟΥ,http://telematics.oasa.gr/#stationInfo_10305
000106,10306,ΣΤ. ΝΟΜΙΣΜΑΤΟΚΟΠΕΙΟ,ST. NOMISMATOKOPEIO,,ΤΕΡΜΑΤΙΚΟΣ ΣΤΑΘΜΟΣ,ΧΑΛΑΝΔΡΙΟΥ,Δ.  ΧΑΛΑΝΔΡΙΟΥ,http://telematics.oasa.gr/#stationInfo_10306
